bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
35476,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,Black Elk/John G. Neihardt,4.13,0803283857,9780803283855,eng,270,10390,447,11/1/2004,Bison Books
35488,Cash,Johnny Cash/Patrick   Carr,4.07,0060727535,9780060727536,eng,310,745,566,10/7/2003,HarperOne
35514,Myths of Light: Eastern Metaphors of the Eternal (Collected Work),Joseph Campbell/David Kudler,4.43,1577314034,9781577314035,eng,224,345,17,5/16/2003,New World Library
35515,The Inner Reaches of Outer Space: Metaphor as Myth and as Religion (Collected Worksl),Joseph Campbell,4.22,1577312090,9781577312093,en-GB,160,971,49,1/9/2002,New World Library
35519,The Power of Myth,Joseph Campbell/Bill Moyers,4.29,0385418868,9780385418867,eng,320,745,47,6/1/1988,Anchor
35539,The Beatles: The Biography,Bob Spitz,4.15,0316013315,9780316013314,eng,299,9041,417,10/10/2005,Little Brown
35543,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,4.25,1592402690,9781592402694,eng,400,4381,255,3/1/2007,Avery Publishing Group
35547,The Beatles: 365 Days,Simon Wells,4.18,0810959119,9780810959118,eng,744,99,12,11/1/2005,Harry N. Abrams
35552,A Hard Day's Write: The Stories Behind Every Beatles Song,Steve Turner,4.18,0060844094,9780060844097,eng,224,156,10,10/18/2005,It Books
35553,Shout! The Beatles in Their Generation,Philip Norman,4.03,0743235657,9780743235655,eng,546,4624,137,2/15/2005,Fireside
35558,The Beatles Illustrated Lyrics,Alan Aldridge/The Beatles,4.26,157912058X,9781579120580,eng,272,1360,34,5/1/2005,Black Dog & Leventhal Publishers
35578,The Beatles Complete - Updated Edition,The Beatles,4.47,0881885959,9780582461536,eng,303,64,0,12/1/1986,Hal Leonard Publishing Corporation
35581,The Love You Make: An Insider's Story of the Beatles,Peter     Brown/Steven Gaines/Anthony DeCurtis,4.08,0451207351,9780451207357,eng,464,2491,110,11/5/2002,NAL
35602,A Day in the Life: The Music and Artistry of the Beatles,Mark Hertsgaard,4.16,0385315171,9780385315173,eng,448,1116,46,3/1/1996,Delta
35633,Complete Beatles Chronicle  The,Mark Lewisohn/Peter  Guzzardi,4.39,0517581000,9780517581001,eng,365,19,0,9/22/1992,Harmony
35652,The Beatles Diary  Vol 1: From Liverpool to London (Falk Symposium),Keith Badman/Keith Badman,4.56,0711983089,9780711983083,eng,376,13,0,2/1/2001,Omnibus Press
35666,A Hard Day's Write: The Stories Behind Every Beatles Song,Steve Turner,4.18,0062736981,9780062736987,eng,224,2072,100,11/1/1999,HarperResource
35668,The Beatles,Hunter Davies,4.1,0393328864,9780393328868,en-US,416,69,5,4/17/2006,W. W. Norton  Company
35710,Margot Fonteyn,Meredith Daneman,4.03,0140165304,9780140165302,eng,704,256,17,8/4/2005,Penguin
35711,A General Theory of Love,Thomas Lewis/Fari Amini/Richard Lannon,4.11,0375709223,9780375709227,eng,288,3675,422,1/9/2001,Vintage
35722,Mad Cowboy: Plain Truth from the Cattle Rancher Who Won't Eat Meat,Howard F. Lyman/Glen Merzer,4.13,0684854465,9780684854465,en-US,224,1877,171,8/2/2001,Scribner
35724,The Life You Were Born to Live,Dan Millman,4.11,1567313981,9781567313987,eng,464,19,1,9/1/2000,MJF Books
35729,Lover Eternal (Black Dagger Brotherhood  #2),J.R. Ward,4.35,0451218043,9780451218049,eng,464,745,47,3/7/2006,Signet
35735,The Silmarillion  Volume 3,J.R.R. Tolkien/Martin Shaw,4.19,0553525026,9780553525021,eng,0,60,4,9/1/1998,Random House Audio
35750,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.35,0375753109,9780375753107,eng,299,377,66,2/16/1999,Modern Library Classics
35751,Swanns Way (In Search of Lost Time #1),Marcel Proust,4.14,0701137681,9780701137687,eng,534,19,1,10/1/1992,Chatto and Windus
35781,The Skeptic's Dictionary: A Collection of Strange Beliefs  Amusing Deceptions  and Dangerous Delusions,Robert Todd Carroll,4.02,0471272426,9780471272427,eng,446,531,11,7/1/2003,Wiley
35806,The Journey (Guardians of Ga'Hoole  #2),Kathryn Lasky,4.0,0439405580,9780439405584,en-US,242,11354,404,9/1/2003,Scholastic  Inc.
35807,The Rescue (Guardians of Ga'Hoole  #3),Kathryn Lasky,4.07,0439405599,9780439405591,eng,198,10154,278,1/1/2004,Scholastic  Inc.
35811,The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,4.29,0312878605,9780312878603,eng,299,4150,138,1/14/2002,Tom Doherty Associates/Orb Books
35835,Dear Peter Rabbit,Alma Flor Ada/Leslie Tryon,4.13,1416912339,9781416912330,en-US,32,7,0,1/1/2006,Aladdin Paperbacks
35870,Ghost in the Shell (Ghost in the Shell  #1),Masamune Shirow,4.18,1593072287,9781593072285,eng,350,8456,302,6/20/2006,Dark Horse Comics
35875,Ghost in the Shell,Masamune Shirow,4.18,1845760182,9780582461536,en-GB,368,61,3,2/25/2005,Titan
35882,Tallchief: The Hunter (The Tallchiefs #9),Cait London,4.12,0373764197,9780373764198,eng,192,47,1,1/25/2002,Silhouette Desire
35888,Tallchief For Keeps (The Tallchiefs #3),Cait London,4.2,0373483376,9780373483372,eng,296,65,2,12/25/1996,Silhouette
35895,The Sgt. Rock Archives  Vol. 3,Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,4.47,1401204104,9781401204105,eng,224,19,2,8/1/2005,DC Comics
35896,The Sgt. Rock Archives  Vol. 1,Robert Kanigher/Bob Haney/Joe Kubert/Jerry Grandinetti,4.2,1563898411,9781563898419,eng,240,47,1,5/1/2002,DC Comics
35907,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),Mine Yoshizaki,4.23,1427802114,9781427802118,eng,192,77,1,6/1/2007,TokyoPop
35908,The Elements of Style,William Strunk Jr./E.B. White,4.19,0024181900,9780024181909,en-US,85,217,16,12/12/1991,MacMillan Publishing Company
35921,On Basilisk Station (Honor Harrington  #1),David Weber,4.13,1416509372,9781416509370,eng,458,745,47,7/26/2005,Baen Books
35958,Sagwa  the Chinese Siamese Cat,Amy Tan/Gretchen Schields,4.03,0689846177,9780689846175,eng,40,995,57,9/1/2001,Aladdin Paperbacks
35986,Horizontal Gene Transfer,Michael Syvanen/Clarence I. Kado,4.0,0126801266,9780126801262,eng,445,0,0,1/16/2002,Academic Press
35988,The Avignon Quintet: Monsieur  Livia  Constance  Sebastian and Quinx,Lawrence Durrell,4.07,0571225551,9780571225552,en-US,299,287,23,11/1/2004,Faber & Faber
36023,Tim Burton: Interviews,Kristian Fraga,4.26,1578067596,9781578067596,eng,192,103,7,1/22/2010,University Press of Mississippi
36025,Mysteries,Colin Wilson,4.08,1842931857,9780582461536,eng,672,354,15,7/28/2006,Watkins
36047,Exemplary Novels IV: Lady Cornelia  the Deceitful Marriage  the Dialogue of the Dogs,Miguel de Cervantes Saavedra/John Macklin,4.2,0856684988,9780856684982,eng,167,4,2,1/1/1992,Aris & Phillips
36064,American Tabloid (Underworld USA #1),James Ellroy,4.21,037572737X,9780375727375,eng,592,11787,47,4/24/2001,Vintage/Random House (NY)
36071,First Things First,Stephen R. Covey/A. Roger Merrill/Rebecca R. Merrill,4.1,0684802031,9780684802039,eng,384,745,350,1/17/1996,Free Press
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey/Jim Collins,4.1,0743269519,9780743269513,eng,372,745,47,11/9/2004,Free Press
36140,Strawberry Days: How Internment Destroyed a Japanese American Community,David Neiwert,4.0,140396792X,9781403967923,eng,288,55,5,6/4/2005,St. Martin's Press
36160,Crown of Shadows (The Coldfire Trilogy  #3),C.S. Friedman,4.17,0756403189,9780756403188,en-US,432,101,7,11/1/2005,DAW
36161,The Madness Season,C.S. Friedman,4.05,0886774446,9780886774448,eng,495,2459,95,10/3/1990,DAW Books Inc
36162,This Alien Shore,C.S. Friedman,4.04,0886777992,9780886777999,en-US,564,3147,197,7/1/1999,DAW
36203,Sweet Rosie O'Grady,Joan Jonker,4.48,0747253749,9780747253747,eng,416,128,8,3/13/1997,Headline
36244,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips,4.23,0553586076,9780553586077,eng,416,3153,70,11/28/2006,Bantam
36253,The Winthrop Woman,Anya Seton/Philippa Gregory,4.09,155652644X,9781556526442,en-US,588,4258,326,9/1/2006,Chicago Review Press
36303,'Salem's Lot,Stephen King,4.02,0451139690,9780451139696,eng,427,186,22,8/1/1976,Signet
36310,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,4.31,0143039911,9780143039914,eng,672,234,20,9/28/2006,Penguin Books
36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson,4.26,006083093X,9780060830939,en-US,576,683,13,11/28/1970,Harper Perennial
36313,Tales,H.P. Lovecraft/Peter Straub,4.34,1931082723,9780582461536,eng,299,2525,174,2/3/2005,Library of America
36314,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates,4.19,0060957905,9780060957902,eng,352,5300,137,9/19/2000,Ecco
36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft/August Derleth/Robert Bloch,4.31,0345350804,9780345350800,eng,406,745,545,10/29/2002,Ballantine Books
36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,4.12,0345331052,9780345331052,eng,208,2774,65,9/13/1991,Del Rey
36317,The Transition of H. P. Lovecraft: The Road to Madness,H.P. Lovecraft/Barbara Hambly,4.3,0345384229,9780345384225,eng,379,9518,93,10/1/1996,Del Rey
36319,The Art of H.P. Lovecraft's the Cthulhu Mythos,Pat Harrigan/Brian  Wood/Jeremy McHugh,4.05,1589943074,9781589943070,eng,191,140,9,10/31/2006,Fantasy Flight Games
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,4.23,0345384210,9780345384218,eng,387,6253,160,2/25/2003,Del Rey
36348,Monte Cook Presents The Year's Best D20 (Volume One),Monte Cook,4.2,1588467988,9781588467980,eng,96,5,1,8/15/2005,Malhavoc Press
36399,Children's Christmas Stories and Poems: In Easy-to-Read Type,Bob Blaisdell/Pat Ronson Stewart,4.5,0486286568,9780486286563,eng,96,2,0,11/17/2011,Dover Publications
36421,The Star-Spangled Banner (Symbols of America),Debra Hess,4.0,0761417109,9780761417101,eng,40,1,0,1/1/2003,Cavendish Square Publishing
36423,The Statue of Liberty (Symbols of America),Debra Hess,4.0,0761417079,9780761417071,eng,40,1,0,1/1/2003,Cavendish Square Publishing
36424,The White House (Symbols of America),Debra Hess,4.0,0761417125,9780761417125,eng,40,3,2,1/1/2004,Cavendish Square Publishing
36425,The American Flag (Symbols of America),Debra Hess,4.0,0761417095,9780761417095,eng,39,3,0,1/1/2004,Cavendish Square Publishing
36434,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,4.02,068483183X,9780684831831,en-US,384,4209,199,10/18/1996,Free Press
36438,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin/Kay Redfield Jamison,4.4,0195135792,9780195135794,en-GB,299,107,3,3/1/2007,Oxford University Press  USA
36447,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,4.01,0425127265,9780425127261,eng,329,265,4,5/1/1991,Berkley
36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,4.12,039330700X,9780393307009,eng,352,8207,179,9/17/1990,W. W. Norton & Company
36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass/David W. Blight,4.02,0312257376,9780312257378,eng,188,501,36,12/25/2002,Bedford Books
36532,Narrative of the Life of Frederick Douglass: An American Slave,Frederick Douglass/Gregory Stephens/Peter J. Gomes,4.02,0451529944,9780451529947,eng,144,438,50,6/7/2005,Signet Book
36533,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass,4.02,074348777X,9780743487771,eng,208,63,7,11/1/2004,Simon  Schuster
36535,Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass,Frederick Douglass/Henry Louis Gates Jr.,4.35,0940450798,9780940450790,eng,299,504,36,2/1/1994,Library of America
36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass/Harriet Ann Jacobs/Kwame Anthony Appiah,4.01,0345478231,9780345478238,eng,464,986,93,12/28/2004,Modern Library
36550,Antes que anochezca,Reinaldo Arenas,4.17,8483105020,9780582461536,spa,343,427,35,2/28/2008,TusQuets
36555,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,4.09,0142000191,9780142000199,en-US,288,187,8,12/31/2001,Penguin Books
36637,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken/Edward Gorey,4.13,0395971284,9780395971284,en-US,240,3626,145,10/25/1999,HMH Books for Young Readers
36639,A Small Pinch of Weather,Joan Aiken,4.26,0006754899,9780006754893,eng,239,122,11,1/1/2000,HarperCollins Publishers
36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken,4.04,0618070230,9780618070237,eng,304,878,44,9/25/2000,HMH Books for Young Readers
36644,Nightbirds on Nantucket (The Wolves Chronicles  #3),Joan Aiken,4.13,0395971853,9780395971857,eng,218,1946,96,10/25/1999,HMH Books for Young Readers
36664,Mary Engelbreit's Home Companion,Charlotte Lyons/Mary Engelbreit/Barbara E. Martin,4.12,0836246217,9780836246216,eng,128,60,2,8/1/1994,Andrews McMeel Publishing
36665,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,Mary Engelbreit/Leonard S. Marcus,4.37,0060081716,9780060081713,en-US,128,567,50,9/20/2005,HarperCollins
36679,Seven Miles a Second,David Wojnarowicz/James Romberger/Marguerite Van Cook,4.04,1563892472,9781563892479,eng,59,84,6,5/1/1996,DC Comics
36681,Drop The Rock: Removing Character Defects - Steps Six and Seven,Bill Pittman/Todd W. Hall/Sara S./Todd W.,4.44,1592851614,9781592851614,en-US,132,955,41,2/11/2005,Hazelden Publishing
36706,The Oxford Dictionary of Quotations,Elizabeth Knowles,4.2,0198601735,9780198601739,en-US,299,37,2,11/25/1999,Oxford University Press  USA
36822,Doctor Tandy's First Guide to Life Extension and Transhumanity,Charles Tandy/Raël/William Faloon/R. Michael Perry/Robin Hanson/Nick Bostrom/Robert A. Freitas Jr./Christopher J. Phoenix/Avatar Polymorph/Jim Yount,4.0,1581126506,9781581126501,eng,292,3,0,12/28/2001,Universal Publishers
37027,Hoodwinked,Quentin Carter,4.43,0976234963,9780976234968,en-US,277,976,30,9/1/2005,Triple Crown Publications
37043,Septem Quae Supersunt Tragoediae,Aeschylus/Denys L. Page,4.1,0198145705,9780198145707,grc,352,6,0,1/11/1973,Clarendon Press
37051,鋼の錬金術師 1 [Hagane no Renkinjutsushi 1] (Fullmetal Alchemist  #1),Hiromu Arakawa,4.5,4757506201,9780582461536,jpn,180,56,10,1/20/2002,ガンガンコミックス
37052,鋼の錬金術師 4 (Fullmetal Alchemist  #4),Hiromu Arakawa,4.55,4757508557,9780582461536,jpn,184,20,2,1/20/2003,ガンガンコミックス
37053,鋼の錬金術師 5 (Fullmetal Alchemist  #5),Hiromu Arakawa,4.56,4757509669,9780582461536,jpn,188,20,1,6/21/2003,ガンガンコミックス
37054,鋼の錬金術師 3 (Fullmetal Alchemist  #3),Hiromu Arakawa,4.56,4757507917,9780582461536,jpn,182,22,2,9/21/2002,ガンガンコミックス
37055,鋼の錬金術師 8 (Fullmetal Alchemist 8),Hiromu Arakawa,4.57,4757512309,9780582461536,jpn,192,22,1,7/22/2004,ガンガンコミックス
37057,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,4.21,0140128468,9780140128468,eng,270,226,17,1/31/1995,Penguin Books
37058,The Brothers Karamazov,Fyodor Dostoyevsky/Thomas R. Beyer Jr./Simon Vance,4.32,1596440783,9781596440784,eng,16,3,1,5/1/2005,Hovel Audio
37063,The Gospel of Filth: A Bible of Decadence & Darkness,Gavin Baddeley/Dani Filth,4.45,9781903254,9780582461536,eng,544,114,6,2/5/2010,Fab Press
37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,4.08,0816643008,9780816643004,eng,360,11,0,12/15/2004,Univ Of Minnesota Press
37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters,4.21,1560257016,9781560257011,eng,258,48,3,4/7/2005,Running Press
37087,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt,4.05,0231102437,9780231102438,eng,579,20,1,8/15/1997,Columbia University Press
37095,The Shell Seekers,Rosamunde Pilcher,4.15,051722285X,9780517222850,eng,530,745,47,4/6/2004,Gramercy Books
37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo/Bagram Ibatoulline,4.37,0763625892,9780763625894,eng,200,745,47,2/14/2006,Candlewick Press
37189,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,4.15,0763623326,9780763623326,eng,72,4162,332,5/9/2006,Candlewick Press
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,4.04,0763625299,9780763625290,eng,267,745,47,9/9/2008,Candlewick Press
37191,Mercy Watson to the Rescue,Kate DiCamillo/Chris Van Dusen,4.05,0763622702,9780763622701,eng,68,8987,47,8/23/2005,Candlewick Press
37195,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,4.16,0763630144,9780763630140,eng,70,2973,202,7/10/2007,Candlewick Press
37231,The Cambridge Companion to Plotinus,Lloyd P. Gerson,4.36,0521476763,9780521476768,eng,480,21,2,11/28/1996,Cambridge University Press
37272,Balanchine: A Biography,Bernard Taper,4.31,0520206398,9780520206397,eng,413,63,4,11/8/1996,University of California Press
37277,A Scandalous Life: The Biography of Jane Digby,Mary S. Lovell,4.02,1857024699,9780582461536,en-US,365,850,92,6/2/2003,Fourth Estate
37297,Eyes of Prey (Lucas Davenport  #3),John Sandford,4.18,0425214435,9780425214435,eng,358,745,519,3/6/2007,G.P. Putnam's Sons
37299,Sharpe's Prey (Sharpe  #5),Bernard Cornwell,4.05,0060084537,9780060084530,eng,288,293,23,10/23/2012,Harper Paperbacks
37300,Broken Prey (Lucas Davenport  #16),John Sandford,4.18,0425204308,9780425204306,eng,481,745,453,5/2/2006,Berkley
37301,Rules of Prey (Lucas Davenport  #1),John Sandford,4.11,0425205819,9780425205815,eng,479,745,47,8/2/2005,G.P. Putnam's Sons
37302,Certain Prey (Lucas Davenport  #10),John Sandford,4.22,0743484193,9780743484190,eng,384,745,416,2/21/2004,Simon & Schuster
37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.26,0425141233,9780425141236,eng,400,745,503,3/1/1994,Berkley
37305,Destiny's Daughters,Gwynne Forster/Donna Hill/Parry A. Brown,4.2,0758212380,9780758212382,eng,292,71,8,1/31/2006,Kensington
37328,The Consumer Society: Myths and Structures,Jean Baudrillard/Chris     Turner/George Ritzer,4.11,0761956921,9780761956921,eng,224,698,28,4/14/1998,Sage Publications Ltd
37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,4.06,0060002050,9780060002053,eng,448,5708,133,4/30/2002,Avon
37340,The Wicked (Vampire Huntress  #8),L.A. Banks,4.41,0312352360,9780312352363,en-US,389,1778,36,9/5/2000,St. Martins Press-3PL
37341,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh,4.21,1419953966,9781419953965,eng,290,2128,27,11/30/2006,Elloras Cave
37377,On the Night You Were Born,Nancy Tillman,4.36,0312346069,9780312346065,en-US,32,745,505,10/17/2006,Feiwel & Friends
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,0674673778,9780674673779,eng,110,3738,241,5/1/1992,Harvard University Press
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,4.17,0310259665,9780310259664,en-US,462,811,68,8/2/2005,Zondervan Publishing Company
